Placa de Video Galax GeForce RTX 2060 Plus 1-Click OC, 6GB, GDDR6, 192-bit, 26NRL7HP68CX-NAC;0;0
Placa de Video Afox Radeon R5 220, 1GB, GDDR3, 64-bit, AFR5220-1024D3L5-V2;0;0
Placa de Video Gigabyte GeForce RTX 3080 Vision OC, LHR, 10GB, GDDR6X, 320-bit, GV-N3080VISION OC-10GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3070 Ti Eagle OC, 8GB, GDDR6X, 256-bit, GV-N307TEAGLE OC-8GD;0;0
Placa de Video Galax GeForce RTX 3050 1-Click OC, 8GB, GDDR6, 128-bit, 35NSL8MD6ZOC;0;0
Placa de Video Galax GeForce RTX 3050 EX 1-Click OC, 8GB, GDDR6, 128-bit, 35NSL8MD6YEX;0;0
Placa de Video Gainward GeForce RTX 3070 Ti Phoenix, 8GB, GDDR6X, 256-bit, NED307T019P2-1046X-NAC;0;0
Placa de Video PCYES Radeon RX 550, 4GB, GDDR5, 128-bit, PAJRX550DR5DF;0;0
Placa de Video Asus GeForce RTX 2060 Dual OC Edition, 12GB, GDDR6, 192-bit, DUAL-RTX2060-O12G-EVO;0;0
Placa de Video Gainward Geforce GTX 1650 D6 Ghost, GDDR6, 4GB, 128-bit, NE6165001BG1-1175D;0;0
Placa de Video Gainward GeForce RTX 3070 Ti Phoenix, 8GB, GDDR6X, 256-bit, NED307T019P2-1046X;0;0
Placa de Video Gainward GeForce RTX 3070 Phantom+, LHR, 8GB, GDDR6, 256-bit, NE63070019P2-1040M;0;0
Placa de Video Gainward GeForce RTX 3060 Ghost, 12GB, GDDR6, 192-bit, NE63060019K9-190AU;0;0
Placa de Video Gainward GeForce RTX 3060 Pegasus, 12GB, GDDR6, 192-bit, NE63060019K9-190AE;0;0
Placa de Video Asus GeForce RTX 3070 ROG Strix White Edition, OC, LHR, 8GB, GDDR6, 256-bit, ROG-STRIX-RTX3070-O8G-WHITE-V2;0;0
Placa de Video Galax GeForce GTX 1660 Ti 1-Click OC, 6GB, GDDR6, 192-Bit, 60IRL7DSY91C-NAC;0;0
Placa de Video Asus GeForce GTX 1660 Ti TUF Gaming OC, 6GB, GDDR6, 192-bit, TUF-GTX1660TI-O6G-EVO-GAMING-NAC;0;0
Placa de Video Afox GeForce GT 610, 2GB, DDR3, 64-Bit, AF610-2048D3L7-V5;0;0
Placa de Video Gainward Geforce GTX 1650 D6 Ghost, 4GB, GDDR6, 128-bit, NE6165001BG1-1175D-NAC;0;0
Placa de Video Galax Geforce RTX 3080 SG 1-Click OC, LHR, 10GB, GDDR6X, 320-bit, 38NWM3MD99RG-NAC;0;0
Placa de Video Gigabyte Radeon RX 6600 XT Gaming OC, 8GB, GDDR6, 128-Bit, GV-R66XTGAMING OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Aorus Xtreme, LHR, 10GB, GDDR6X, 320-bit, GV-N3080AORUS X-10GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3080 Aorus Master, LHR, 10GB, GDDR6X, 320-bit, GV-N3080AORUS M-10GD REV 3.0;0;0
Placa de Video Galax GeForce RTX 3070 Ti 1-Click OC, 8GB, GDDR6X, 256-bit, 37ISM6MD4COC;0;0
Placa de Video Asus GeForce GTX 1650 Phoenix, 4GB, GDDR5, 128-bit, PH-GTX1650-4G;0;0
Placa de Video Asus GeForce GTX 1650 Dual, 4GB, GDDR5, 128-bit, DUAL-GTX1650-4G;0;0
Placa de Video MSI GeForce GTX 1050 TI 4GT OC, 4GB, GDDR5, 128-bit, 912-V809-2272;0;0
Placa de Video Duex Geforce GTX 1060, 3GB, GDDR5, 192Bit, DX GTX1060-3GD5;0;0
Placa de Video Asus GeForce GTX 1650 Phoenix OC, 4GB, GDDR5, 128-bit, PH-GTX1650-O4G;0;0
Placa de Video Mancer Radeon RX 550, 4GB, GDDR5, 128-bit, MCR-RX5504GD5-V2;0;0
Placa de Video Galax Geforce RTX 3080 SG 1-Click OC, LHR, 10GB, GDDR6X, 320-bit, 38NWM3MD99RG;0;0
Placa de Video Asus GeForce RTX 3060 TUF Gaming OC, 12GB, GDDR6, 192-bit, TUF-RTX3060-O12G-V2-GAMING-NAC;0;0
Placa de Video Galax GeForce RTX 3080 Hall Of Fame, LHR, 10GB, GDDR6X, 320-bit, 38NWM3MD3BJJ;0;0
Placa de Video Sapphire Radeon RX 6600 Pulse, 8GB, GDDR6, 128-Bit, 11310-01-20G;0;0
Placa de Video PNY Quadro T400, 2GB, GDDR6, 64-bit, VCNT400-PB-NAC;0;0
Placa de Video MSI GeForce RTX 3080 Ventus 3x OC Edition, LHR, 10GB, GDDR6X, 320-bit, 912-V389-212;0;0
Placa de Video Galax GeForce GTX 1650 EX -Click OC, 4GB, GDDR6, 128-bit, 65SQL8DS66E6-NAC;0;0
Placa de Video Galax GeForce GTX 1660 1-Click OC, 6GB, GDDR5, 192-bit, 60SRH7DSY91C-NAC;0;0
Placa de Video Asus Radeon RX 6600 Dual, 8GB, GDDR6, 128-Bit, DUAL-RX6600-8G;0;0
Placa de Video Mancer Radeon RX 560, 4GB, GDDR5, 128-bit, MCR-RX5604GD5-V1;0;0
Placa de Video Mancer Radeon RX 550, 4GB, GDDR5, 128-bit, MCR-RX5504GD5-V1;0;0
Placa de Video Gigabyte GeForce RTX 2060 D6, 6GB, GDDR6, 192-bit, GV-N2060D6-6GD-REV-2.0;0;0
Placa de Video Asus GeForce RTX 3060 Dual OC Edition, LHR, 12GB, GDDR6, 192-bit, DUAL-RTX3060-O12G-V2-NAC;0;0
Placa de Video Galax GeForce RTX 3060 1-Click OC, LHR, 12GB, GDDR6, 192-bit, 36NOL7MD1VOC-NAC;0;0
Placa de Video Gigabyte GeForce RTX 3060 Eagle, LHR, 12GB, GDDR6, 192-bit, GV-N3060EAGLE-12GD REV 2.0 NAC;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Eagle, LHR, 8GB, GDDR6, 256-bit, GV-N306TEAGLE-8GD REV 2.0 NAC;0;0
Placa de Video Asus GeForce RTX 3080 ROG Strix White Edition OC, LHR, 10GB, GDDR6X, 320-bit, ROG-STRIX-RTX3080-O10G-WHITE-V2;0;0
Placa de Video Asus GeForce RTX 3080 Ti TUF Gaming, LHR, 12GB, GDDR6X, 384-bit, TUF-RTX3080TI-12G-GAMING;0;0
Placa de Video Asus GeForce GTX 1660 Ti TUF Gaming OC, 6GB, GDDR6, 192-bit, TUF-GTX1660TI-O6G-EVO-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti ROG Strix OC, LHR, 8GB, GDDR6, 256-bit, ROG-STRIX-RTX3060TI-O8G-V2-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 KO OC, LHR, 12GB, GDDR6, 192-bit, KO-RTX3060-O12G-V2-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti ROG Strix, LHR, 8GB, GDDR6, 256-bit, ROG-STRIX-RTX3060TI-8G-V2-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti Dual Mini, LHR, 8GB, GDDR6, 256-bit, DUAL-RTX3060TI-8G-MINI-V2;0;0
Placa de Video PNY GeForce RTX 3060 Ti XLR8 Gaming Epic-X RGB LHR, 8GB, GDDR6, 256-bit, VCG3060T8LDFXPPB;0;0
Placa de Video Asus GeForce GTX 1650 TUF Gaming OC, 4GB, GDDR6, 128-bit, TUF-GTX1650-O4GD6-P-GAMING-NAC;0;0
Placa de Video Asus GeForce GTX 1650 TUF Gaming, 4GB, GDDR6, 128-bit, TUF-GTX1650-4GD6-GAMING-NAC;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Gaming OC, LHR, 8GB, GDDR6, 256-bit, GV-N306TGAMING OC-8GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Gaming OC PRO, LHR, 8GB, GDDR6, 256-bit, GV-N306TGAMINGOC PRO-8GD REV 3.0;0;0
Placa de Video Gigabyte GeForce GTX 1650 D6 OC, 4GB, GDDR6, 128-bit, GV-N1656OC-4GD REV 2.0-NAC;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Aorus Elite, LHR, 8GB, GDDR6, 256-bit, GV-N306TAORUS E-8GD REV 2.0;0;0
Placa de Video Afox GeForce GTX 750TI, 4GB, GDDR5, 128-Bit, AF750TI-4096D5H4;0;0
Placa de Video Gigabyte GeForce RTX 3080 Ti Eagle, 12GB, GDDR6X, 384-bit, GV-N308TEAGLE-12GD;0;0
Placa de Video Sapphire Radeon RX 6700 XT Pulse OC, 12GB, GDDR6, 192-Bit, 11306-05-20G;0;0
Placa de Video MSI GeForce RTX 3060 Ti Ventus 3X OC LHR, 8GB, GDDR6, 256-bit, 912-V397-246;0;0
Placa de Video MSI GeForce RTX 3060 Ventus 2X OC, 12GB, GDDR6, 192-bit, 912-V397-050;0;0
Placa de Video Galax Geforce GTX 1050 Ti 1-Click OC, 4GB, GDDR5, 128-Bit, 50IQH8DSQ3CC;0;0
Placa de Video Galax Geforce RTX 3080 Ti Hall Of Fame, 12GB, GDDR6X, 384-Bit, 38IOM5MD3BHX;0;0
Placa de Video Zotac GeForce RTX 3060 Twin Edge, 12GB, GDDR6, 192-Bit, ZT-A30600E-10M;0;0
Placa de Video Zotac GeForce RTX 3080 Trinity LHR, 10GB, GDDR6X, 320-bit, ZT-A30800D-10PLHR;0;0
Placa de Video Zotac GeForce RTX 3070 Twin Edge LHR, 8GB, GDDR6, 256-bit, ZT-A30700E-10PLHR;0;0
Placa de Video Zotac GeForce RTX 3060 Ti Twin Edge LHR, 8GB, GDDR6, 256-Bit, ZT-A30610E-10MLHR;0;0
Placa de Video Galax GeForce RTX 3070 Ti SG 1-Click OC, 8GB, GDDRX6, 256-bit, 37ISM6MD4BSG-NAC;0;0
Placa de Video Gigabyte Radeon RX 6600 XT Gaming OC Pro, 8GB, GDDR6, 128-Bit, GV-R66XTGAMINGOC PRO-8GD;0;0
Placa de Video Sapphire Radeon RX 6600 XT Nitro+ OC, 8GB, GDDR6, 128-Bit, 11309-01-20G;0;0
Placa de Video ASRock Radeon RX 6600 XT Challenger Pro OC, 8GB, GDDR6, 128-Bit, RX6600XT CLP 8GO;0;0
Placa de Video ASRock Radeon RX 6600 XT Phantom Gaming D OC, 8GB, GDDR6, 128-Bit, 90-GA2QZZ-00UANF;0;0
Placa de Video Asus Radeon RX 6600 XT Dual OC Edition, 8GB, GDDR6, 128-Bit, DUAL-RX6600XT-O8G;0;0
Placa de Video Gigabyte GeForce RTX 3060 Gaming OC LHR 12GB GDDR6 192-bit, GV-N3060GAMING OC-12GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3060 Aorus Elite LHR 12GB GDDR6 192-bit, GV-N3060AORUS E-12GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3060 Eagle OC LHR 12GB GDDR6 192-bit, GV-N3060EAGLE OC-12GD REV 2.0;0;0
Placa de Video Duex Geforce G210 1GB DDR3 64bit, DX G210LP-1GD3;0;0
Placa de Video Afox Radeon R5 230 2GB DDR3 64-bit, AFR5230-2048D3L4;0;0
Placa de Video AMD Radeon RX 550, 2GB, GDDR5, 64-bit, AXRX 550 2GBD5-HLEV2;0;0
Placa de Video Gigabyte GeForce RTX 3060 Eagle LHR 12GB GDDR6 192-bit, GV-N3060EAGLE-12GD REV 2.0;0;0
Placa de Video Gigabyte GeForce RTX 3080 Ti Aorus Master 12GB GDDR6X 384-bit, GV-N308TAORUS M-12GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Gaming OC Waterforce WB 10GB GDDR6X 320-bit, GV-N3080GAMINGOC WB-10GD;0;0
Placa de Video Gigabyte GeForce RTX 3090 Vision OC 24GB GDDR6X 384-bit, GV-N3090VISION OC-24GD;0;0
Placa de Video Asus GeForce RTX 3070 Ti OC 8GB GDDR6X ROG Strix 256-bit, ROG-STRIX-RTX3070TI-O8G-GAMING;0;0
Placa de Video Zotac GeForce RTX 3080 Ti Trinity 12GB GDDR6X 384-bit, ZT-A30810D-10P;0;0
Placa de Video Zotac GeForce GTX 1660 Super 6GB GDDR6 AMP 192-bit, ZT-T16620D-10M;0;0
Placa de Video Zotac GeForce RTX 3070 Ti Trinity 8GB GDDR6X 256-bit, ZT-A30710D-10P;0;0
Placa de Video Zotac GeForce RTX 2060 6GB GDDR6 192-bit, ZT-T20600H-10M;0;0
Placa de Video Gigabyte GeForce RTX 3070 Ti Aorus Master 8GB GDDR6X 256-bit, GV-N307TAORUS M-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Ti Vision OC 12GB GDDR6X 384-bit, GV-N308TVISION OC-12GD;0;0
Placa de Video Asus GeForce RTX 3070 ROG Strix OC LHR 8GB GDDR6 256-bit, ROG-STRIX-RTX3070-O8G-V2-GAMING;0;0
Placa de Video Asus GeForce RTX 3070 Ti OC 8GB GDDR6X TUF Gaming 256-bit, TUF-RTX3070TI-O8G-GAMING;0;0
Placa de Video Galax GeForce RTX 3070 Ti SG 8GB GDDR6X 1-Click OC 256-bit, 37ISM6MD4BSG;0;0
Placa de Video Asus GeForce RTX 3070 Ti 8GB GDDR6X TUF Gaming 256-bit, TUF-RTX3070TI-8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 OC LHR 12GB GDDR6 Dual 192-bit, DUAL-RTX3060-O12G-V2;0;0
Placa de Video Asus Radeon RX 6900 XT 16GB GDDR6 TOP OC Edition ROG Strix LC 2‎56-bit, ROG-STRIX-LC-RX6900XT-T16G-GAMING;0;0
Placa de Vídeo PowerColor Radeon RX 6700 XT Hellhound Spectral White 12GB GDDR6 192bit, AXRX 6700XT 12GBD6-3DHL;0;0
Placa de Vídeo PowerColor Radeon RX 6700 XT Hellhound 12GB GDDR6 192bit, AXRX 6700XT 12GBD6-3DHL;0;0
Placa de Video Zotac GeForce RTX 3060 Twin Edge OC 12GB GDDR6 192-Bit, ZT-A30600H-10M;0;0
Placa De Video Duex Geforce GTX 750TI 4GB DDR5 128Bit, DX GTX750TI-4GD5;0;0
Placa De Video Duex Geforce GTX 1050TI 4GB DDR5 128Bit, DX GTX1050TI-4GD5;0;0
Placa De Video Duex Geforce GT 730 2GB DDR3 128Bit, DX GT730LP-2GD3;0;0
Placa de Video Galax GeForce GT 1030 2GB DDR4 64-bit, 30NPG4HV00AB;0;0
Placa de Video Galax GeForce RTX 3080 Ti SG 12GB GDDR6X 1-Click OC 384-bit, 38IOM5MD99DD;0;0
Placa de Video Sapphire Radeon RX 6700 XT Gaming OC 12GB GDDR6 Nitro+ 192-bit, 11306-01-20T;0;0
Placa de Video Asus GeForce GTX 1650 4GB GDDR6 TUF Gaming 128-bit, TUF-GTX1650-4GD6-GAMING;0;0
Placa de Video AsRock Radeon RX 6700 XT 12GB Phantom Gaming OC Edition GDDR6 192-bit, 90-GA2EZZ-00UANF;0;0
Placa de Video Asus GeForce RTX 3060 12GB GDDR6 TUF Gaming 192-bit, TUF-RTX3060-12G-GAMING;0;0
Placa de Video Asus Radeon RX 570 OC 8GB GDDR5 ROG Strix 256-bit, ROG-STRIX-RX570-O8G-GAMING;0;0
Placa de Video Asus Radeon RX 6900 XT 16GB GDDR6 OC ROG Strix LC 2‎56-bit, ROG-STRIX-LC-RX6900XT-O16G-GAMING;0;0
Placa de Video PNY GeForce GTX 1660 Super 6GB GDDR6 OC XLR8 192-bit, VCG16606SSFPPB-O;0;0
Placa de Video Gigabyte GeForce RTX 3060 Eagle OC 12GB GDDR6 192-bit, GV-N3060EAGLE OC-12GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Eagle 12GB GDDR6 192-bit, GV-N3060EAGLE-12GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Gaming OC 12GB GDDR6 192-bit, GV-N3060GAMING OC-12GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Vision OC 12GB GDDR6 192-bit, GV-N3060VISION OC-12GD;0;0
Placa de Video Galax GeForce RTX 3090 24Gb GDDR6X Hof Limited Edition 384-bit, 39NXM5MD3BLE;0;0
Placa De Video Duex Geforce GTX 750TI 2GB DDR5 128Bit, DX GTX750TI-2GD5;0;0
Placa de Video Asrock Radeon RX 6700 XT 12GB GDDR6 192-bit, 90-GA2WZZ-00UANF;0;0
Placa de Video Asrock Radeon RX 6700 XT Challenger 12GB GDDR6 192-bit, 90-GA2KZZ-00UANF;0;0
Placa De Video Duex Geforce GT 610 2GB DDR3 64Bit, DX GT610LP-2GD3;0;0
Placa De Video Duex Geforce GT 1030 2Gb DDR5 128Bit, DX GT1030-2GD5;0;0
Placa de Video PNY Geforce RTX 3060 12GB GDDR6 XLR8 Revel Epic-X RGB 192-Bit, VCG306012DFXPPB ;0;0
Placa de Video Sapphire Radeon RX 6900 XT 16GB GDDR6 Nitro 256-bit, 11308-01-20G;0;0
Placa de Video Sapphire Radeon RX 6700 XT 12GB GDDR6 192-bit, 21306-01-20G;0;0
Placa de Video PCYES Radeon RX 550 4GB GDDR5 128-bits, PJRX550R5SF;0;0
Placa de Video Asus Radeon RX 6700 XT GDDR6 12GB 192-bit, RX6700XT-12G;0;0
Placa de Video Asus GeForce RTX 3060 12GB GDDR6 Dual 192-bit, DUAL-RTX3060-12G;0;0
Placa de Video Asus GeForce RTX 3060 OC 12GB GDDR6 Dual 192-bit, DUAL-RTX3060-O12G;0;0
Placa de Video PNY GeForce RTX 2060 6GB GDDR6 192-bit, GMR2061N3J6ET1KTM-OEM;0;0
Placa de Video Galax GeForce RTX 3060 1-Click OC, LHR, 12GB, GDDR6, 192-bit, 36NOL7MD1VOC;0;0
Placa de Video Asus Radeon RX 6700 XT 12GB Dual 192bit, DUAL-RX6700XT-12G;0;0
Placa de Video Asus Radeon RX 6700 XT 12GB GDDR6 TUF Gaming OC 192-bit, TUF-RX6700XT-O12G-GAMING;0;0
Placa de Video Asus Radeon RX 6700 XT 12GB GDDR6 ROG Strix OC 192-bit, ROG-STRIX-RX6700XT-O12G-GAMING;0;0
Placa de Video Asus GeForce RTX 3070 8GB GDDR6 EKWB 256-bit, RTX3070-8G-EK;0;0
Placa de Video Asus GeForce RTX 3060 12GB GDDR6 TUF Gaming OC 192-bit, TUF-RTX3060-O12G-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 12GB GDDR6 ROG Strix OC 192-bit, ROG-STRIX-RTX3060-O12G-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti 8GB GDDR6 KO 256-bit, KO-RTX3060TI-8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti 8GB GDDR6 ROG Strix 256-bit, ROG-STRIX-RTX3060TI-8G-GAMING;0;0
Placa de Video Asus GeForce RTX 2060 Dual 6GB GDDR6 192-bit, DUAL-RTX2060-6G-EVO;0;0
Placa de Video Gigabyte Radeon RX 6800 Aorus Master 16GB GDDR6 2‎56-bit, GV-R68AORUS M-16GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Vision OC 8GB GDDR6 256-bit, GV-N306TVISION OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3080 Aorus Xtreme Waterforce 10GB GDDR6X 320-bit, GV-N3080AORUSX W-10GD;0;0
Placa de Video Gigabyte Radeon RX 6800 XT Aorus Master 16GB GDDR6 2‎56-bit, GV-R68XTAORUS M-16GC;0;0
Placa de Video Gigabyte Radeon RX 6800 XT Gaming OC 16GB GDDR6 2‎56-bit, GV-R68XTGAMING OC-16GD;0;0
Placa de Video Gigabyte Radeon RX 6800 Gaming OC 16GB GDDR6 2‎56-bit, GV-R68GAMING OC-16GD;0;0
Placa de Video PowerColor Radeon RX 6900 XT 16GB Red Devil 256-bit, AXRX 6900XT 16GBD6-3DHE/OC;0;0
Placa de Video PowerColor Radeon RX 6800 XT 16GB Red Devil 256-bit, AXRX 6800XT 16GBD6-3DHE/OC;0;0
Placa de Video PNY GeForce GTX 1650 4GB GDDR6 128-bit, GMX1650N3J4FP2AKTP;0;0
Placa de Vídeo Mancer GeForce GTX 1050Ti 4GB GDDR5 128Bit, MCR-1050T14GD5-V1;0;0
Placa de Vídeo Mancer GeForce GT 1030 2GB GDDR5 64Bit, MCR-1030GD5-V1;0;0
Placa de Vídeo Mancer GeForce GT 710 2GB GDDR3 64Bit, MCR-7102GD3-V1;0;0
Placa de Vídeo Mancer GeForce GT610 2GB GDDR3 64Bit, MCR-6102GD3-V1;0;0
Placa de Video PcYes GeForce GTX 1650 4GB GDDR6 192-bit, PA1650412820DR6;0;0
Placa de Video AsRock Radeon RX 6800 16GB Phantom Gaming OC Edition GDDR6 2‎56-bit, 90-GA2AZZ-00UANF;0;0
Placa de Video Gigabyte GeForce RTX 3090 Aorus Xtreme Waterforce 24GB GDDR6X 384-bit, GV-N3090AORUSX W-24GD;0;0
Placa de Video Asus GeForce RTX 3060 Ti 8GB GDDR6 TUF Gaming 256-bit, TUF-RTX3060TI-8G-GAMING;0;0
Placa de Video Galax GeForce RTX 3070 8GB GDDR6 1-Click OC 256-bit, 37NSL6MD2KOC;0;0
Placa de Video Afox Radeon RX 550 4GB GDDR5 128-bit, AFRX550-4096D5H4-V4;0;0
Placa de Video Sapphire Radeon RX 6800 XT SE 16GB GDDR6 Nitro+ OC 256-bit, 11304-01-20G;0;0
Placa de Video Afox GeForce GTX 1050TI 4GB GDDR5 128-bit, AF1050TI-4096D5H2;0;0
Placa de Video Asus Radeon RX 6800 XT 16GB GDDR6 OC ROG Strix LC 2‎56-bit, ROG-STRIX-LC-RX6800XT-O16G-GAMING;0;0
Placa de Video Asus GeForce RTX 3090 24GB GDDR6X ROG Strix White Edition OC 384-bit, ROG-STRIX-RTX3090-O24G-WHITE;0;0
Placa de Video Asus Radeon RX 6800 OC 16GB TUF Gaming GDDR6 2‎56-bit, TUF-RX6800-O16G-GAMING ;0;0
Placa de Video Asus GeForce RTX 3080 10GB GDDR6X ROG Strix White Edition OC 320-bit, ROG-STRIX-RTX3080-O10G-WHITE;0;0
Placa de Video Asus Radeon RX 6900 XT 16GB GDDR6 2‎56-bit, RX6900XT-16G;0;0
Placa de Video Asus GeForce RTX 3070 8GB GDDR6 ROG Strix White Edition OC 256-bit, ROG-STRIX-RTX3070-O8G-WHITE;0;0
Placa de Video Asus Radeon RX 6800 OC 16GB GDDR6 ROG Strix 2‎56-bit, ROG-STRIX-RX6800-O16G-GAMING;0;0
Placa de Video Afox Radeon RX 550 2GB GDDR5 128-bit, AFRX550-2048D5H4;0;0
Placa de Video Afox Radeon R5 220 2GB DDR3 64-bit, AFR5220-2048D3L5-V2;0;0
Placa de Video Sapphire Radeon RX 6900 XT 16GB GDDR6 256-bit, 21308-01-20G;0;0
Placa de Video Sapphire Radeon RX 6800 XT 16GB GDDR6 Nitro+ OC 256-bit, 11304-02-20G;0;0
Placa de Video Sapphire Radeon RX 6800 16GB GDDR6 Nitro+ OC 256-bit, 11305-01-20G;0;0
Placa de Video MSI GeForce RTX 3060 Ti Gaming X Trio 8GB GDDR6 256-bit, 912-V390-053;0;0
Placa de Video Asus GeForce RTX 3090 24GB GDDR6X EKWB 384-bit, RTX3090-24G-EK;0;0
Placa de Video Asus GeForce RTX 3060 Ti OC 8GB GDDR6 Dual 256-bit, DUAL-RTX3060TI-O8G;0;0
Placa de Video Asus GeForce RTX 3060 Ti OC 8GB GDDR6 TUF Gaming 256-bit, TUF-RTX3060TI-O8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3060 Ti 8GB GDDR6 KO OC 256-bit, KO-RTX3060TI-O8G-GAMING;0;0
Placa de Video Asus Radeon RX 6800 16GB GDDR6 2‎56-bit, RX6800-16G;0;0
Placa de Video Asus Radeon RX 6800 XT 16GB GDDR6 2‎56-bit, RX6800XT-16G;0;0
Placa de Video Asus GeForce RTX 3060 Ti 8GB GDDR6 ROG Strix OC 256-bit, ROG-STRIX-RTX3060TI-O8G-GAMING;0;0
Placa de Video Asus GeForce RTX 3070 OC KO 8GB GDDR6 256-bit, KO-RTX3070-O8G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Gaming OC 8GB GDDR6 256-bit, GV-N306TGAMING OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Gaming OC Pro 8GB GDDR6 256-bit, GV-N306TGAMINGOC PRO-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Aorus Master 8GB GDDR6 256-bit, GV-N306TAORUS M-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3060 Ti Eagle OC 8GB GDDR6 256-bit, GV-N306TEAGLE OC-8GD;0;0
Placa de Video Asus GeForce GTX 1650 OC 4GB GDDR6 TUF Gaming 128-bit, TUF-GTX1650-O4GD6-P-GAMING;0;0
Placa de Video Afox Radeon RX 550 4GB GDDR5 128-bit, AFRX550-4096D5H7;0;0
Placa de Video Afox Radeon RX 550 2GB GDDR5 128-bit, AFRX550-2048D5H7;0;0
Placa de Video PNY GeForce RTX 3060 Ti 8GB GDDR6 XLR8 Revel Epic-X RGB 256-bit, VCG3060T8DFXPPB;0;0
Placa de Video PNY GeForce RTX 3060 Ti UPRISING 8GB GDDR6 256-bit, VCG3060T8DFMPB;0;0
Placa de Video Galax GeForce RTX 3060 Ti 8GB GDDR6 1-Click OC 256-bit, 36ISL6MD1VDD;0;0
Placa de Video Galax GeForce RTX 3060 Ti EX 8GB GDDR6 1-Click OC 256-bit, 36ISL6MD1WGG;0;0
Placa de Video Galax GeForce RTX 3060 Ti EX Branco 8GB GDDR6 1-Click OC 256-bit, 36ISL6MD1XHH;0;0
Placa de Video Zotac GeForce RTX 3060 Ti Twin Edge OC 8GB GDDR6 256-bit, ZT-A30610H-10M;0;0
Placa de Video Zotac GeForce RTX 3060 Ti Twin Edge 8GB GDDR6 256-bit, ZT-A30610E-10M;0;0
Placa de Video AsRock Radeon RX 6800 XT 16GB GDDR6 2‎56-bit, Radeon RX 6800 XT 16G;0;0
Placa de Video AsRock Radeon RX 6800 16GB GDDR6 2‎56-bit, Radeon RX 6800 16G;0;0
Placa de Video PowerColor Radeon RX 6800 16GB GDDR6 2‎56-bit, AXRX 6800 16GBD6-M2DHC;0;0
Placa de Video PowerColor Radeon RX 6800 XT 16GB GDDR6 2‎56-bit, AXRX 6800XT 16GBD6-M2DHC;0;0
Placa de Video Sapphire Radeon RX 6800 XT 16GB GDDR6 2‎56-bit, 21304-01-20G;0;0
Placa de Video Sapphire Radeon RX 6800 16GB GDDR6 2‎56-bit, 21305-01-20G;0;0
Placa de Video Gigabyte Radeon RX 6800 16GB GDDR6 2‎56-bit, GV-R68-16GC-B;0;0
Placa de Video Gigabyte Radeon RX 6800 XT 16GB GDDR6 2‎56-bit, GV-R68XT-16GC-B;0;0
Placa de Video Asus GeForce RTX 3070 OC 8GB GDDR6 TUF Gaming 256-bit, TUF-RTX3070-O8G-GAMING;0;0
Placa de Video Gigabyte GeForce RTX 3070 Vision OC 8GB GDDR6 256-bit, GV-N3070VISION OC-8GD;0;0
Placa de Video Gigabyte GeForce RTX 3070 Aorus Master 8GB GDDR6 256-bit, GV-N3070AORUS M-8GD;0;0
Placa de Video PNY GeForce GTX 1660 Super 6GB OC XLR8 192-bit, VCG16606SDFPPB-O;0;0
Placa de Video Asus GeForce RTX 3090 OC 24GB GDDR6X TUF Gaming 384-bit, TUF-RTX3090-O24G-GAMING;0;0
Placa de Video Gigabyte GeForce GT 710 2GB GDDR5 64-bit, GV-N710D5-2GIL;0;0
Placa de Video Gainward GeForce RTX 3070 Phoenix 8GB GDDR6 256-bit, GeForce RTX 3070 Phoenix;0;0
Placa de Video Gainward GeForce RTX 3070 Phoenix GS 8GB GDDR6 256-bit, GeForce RTX 3070 Phoenix GS;0;0
